UGID/PEST_5304,Manufacture Of Pesticides In South-Eastern Asia+
UGID/UNRATE_AUT,Unemployment Rates In Austria
UGID/EMPF_MEX,Female Employment By Sector - Mexico
UGID/EMPF_IRN,Female Employment By Sector - Iran (Islamic Republic of)
UGID/EMPF_NAM,Female Employment By Sector - Namibia
UGID/PEST_CZE,Manufacture Of Pesticides In Czech Republic
UGID/CMNT_LTU,Manufacture Of Cement In Lithuania
UGID/EMPF_NIC,Female Employment By Sector - Nicaragua
UGID/CMNT_NER,Manufacture Of Cement In Niger
UGID/EMPF_KAZ,Female Employment By Sector - Kazakhstan
UGID/PEST_SLV,Manufacture Of Pesticides In El Salvador
UGID/PEST_EST,Manufacture Of Pesticides In Estonia
UGID/EMPF_LVA,Female Employment By Sector - Latvia
UGID/UNRATE_BWA,Unemployment Rates In Botswana
UGID/UNRATE_CAN,Unemployment Rates In Canada
UGID/EMPF_PLW,Female Employment By Sector - Palau
UGID/EMPF_LUX,Female Employment By Sector - Luxembourg
UGID/EMPF_PHL,Female Employment By Sector - Philippines
UGID/CMNT_SVK,Manufacture Of Cement In Slovakia
UGID/PEST_LTU,Manufacture Of Pesticides In Lithuania
UGID/EMPF_MLT,Female Employment By Sector - Malta
UGID/PEST_5200,Manufacture Of Pesticides In Americas+
UGID/PEST_MOZ,Manufacture Of Pesticides In Mozambique
UGID/EMPF_MAR,Female Employment By Sector - Morocco
UGID/UNRATE_HRV,Unemployment Rates In Croatia
UGID/EMPF_RUS,Female Employment By Sector - Russian Federation
UGID/UNRATE_CUB,Unemployment Rates In Cuba
UGID/EMPF_NZL,Female Employment By Sector - New Zealand
UGID/PEST_SVN,Manufacture Of Pesticides In Slovenia
UGID/EMPF_LCA,Female Employment By Sector - Saint Lucia
UGID/PEST_5204,Manufacture Of Pesticides In Central America+
UGID/PEST_SWE,Manufacture Of Pesticides In Sweden
UGID/PEST_5803,Manufacture Of Pesticides In Small Island Developing States+
UGID/UNRATE_SLV,Unemployment Rates In El Salvador
UGID/PEST_TZA,Manufacture Of Pesticides In United Republic of Tanzania
UGID/PEST_CAN,Manufacture Of Pesticides In Canada
UGID/EMPF_PAN,Female Employment By Sector - Panama
UGID/EMPF_SLE,Female Employment By Sector - Sierra Leone
UGID/EMPF_PRY,Female Employment By Sector - Paraguay
UGID/IRON_5204,Manufacture Of Pig Iron And Spiegeleisen In Central America+
UGID/UNRATE_GEO,Unemployment Rates In Georgia
UGID/PEST_DOM,Manufacture Of Pesticides In Dominican Republic
UGID/EMPF_SUR,Female Employment By Sector - Suriname
UGID/IRON_BGR,Manufacture Of Pig Iron And Spiegeleisen In Bulgaria
UGID/PEST_FRA,Manufacture Of Pesticides In France
UGID/EMPF_THA,Female Employment By Sector - Thailand
UGID/PEST_DEU,Manufacture Of Pesticides In Germany
UGID/IRON_CHL,Manufacture Of Pig Iron And Spiegeleisen In Chile
UGID/UNRATE_HTI,Unemployment Rates In Haiti
UGID/IRON_FRA,Manufacture Of Pig Iron And Spiegeleisen In France
UGID/PEST_KEN,Manufacture Of Pesticides In Kenya
UGID/UNRATE_HUN,Unemployment Rates In Hungary
UGID/UNRATE_ITA,Unemployment Rates In Italy
UGID/PEST_NLD,Manufacture Of Pesticides In Netherlands
UGID/EMPF_ESP,Female Employment By Sector - Spain
UGID/EMPF_UZB,Female Employment By Sector - Uzbekistan
UGID/UNRATE_KAZ,Unemployment Rates In Kazakhstan
UGID/PEST_PRT,Manufacture Of Pesticides In Portugal
UGID/IRON_ROU,Manufacture Of Pig Iron And Spiegeleisen In Romania
UGID/RDIO_5200,Manufacture Of Radios In Americas+
UGID/PEST_LKA,Manufacture Of Pesticides In Sri Lanka
UGID/RDIO_5815,Manufacture Of Radios In Low Income Food Deficit Countries+
UGID/PEST_URY,Manufacture Of Pesticides In Uruguay
UGID/EMPF_TTO,Female Employment By Sector - Trinidad and Tobago
UGID/UNRATE_LTU,Unemployment Rates In Lithuania
UGID/EMPF_TUN,Female Employment By Sector - Tunisia
UGID/RDIO_BRA,Manufacture Of Radios In Brazil
UGID/RDIO_FIN,Manufacture Of Radios In Finland
UGID/UNRATE_MNG,Unemployment Rates In Mongolia
UGID/EMPF_YEM,Female Employment By Sector - Yemen
UGID/UNRATE_NAM,Unemployment Rates In Namibia
UGID/RDIO_HUN,Manufacture Of Radios In Hungary
UGID/UNRATE_NIC,Unemployment Rates In Nicaragua
UGID/RDIO_NPL,Manufacture Of Radios In Nepal
UGID/RDIO_SVN,Manufacture Of Radios In Slovenia
UGID/RDIO_SWE,Manufacture Of Radios In Sweden
UGID/CMNT_BGR,Manufacture Of Cement In Bulgaria
UGID/TLVS_5200,Manufacture Of Televisions In Americas+
UGID/UNRATE_MDA,Unemployment Rates In Republic of Moldova
UGID/IRON_JPN,Manufacture Of Pig Iron And Spiegeleisen In Japan
UGID/TLVS_5207,Manufacture Of Televisions In South America+
UGID/RDIO_CZE,Manufacture Of Radios In Czech Republic
UGID/RDIO_DNK,Manufacture Of Radios In Denmark
UGID/TLVS_IRQ,Manufacture Of Televisions In Iraq
UGID/TLVS_NGA,Manufacture Of Televisions In Nigeria
UGID/UNRATE_ZAF,Unemployment Rates In South Africa
UGID/RDIO_IRQ,Manufacture Of Radios In Iraq
UGID/TLVS_SWE,Manufacture Of Televisions In Sweden
UGID/UNRATE_KOR,Unemployment Rates In Republic of Korea
UGID/RDIO_MEX,Manufacture Of Radios In Mexico
UGID/UNRATE_TJK,Unemployment Rates In Tajikistan
UGID/CARS_5206,Manufacture Of Passenger Cars In Caribbean+
UGID/CARS_5304,Manufacture Of Passenger Cars In South-Eastern Asia+
UGID/UNRATE_TUR,Unemployment Rates In Turkey
UGID/RDIO_GBR,Manufacture Of Radios In United Kingdom
UGID/UNRATE_GBR,Unemployment Rates In United Kingdom
UGID/TLVS_5001,Manufacture Of Televisions In World+
UGID/UNRATE_USA,Unemployment Rates In United States of America
UGID/TLVS_BGD,Manufacture Of Televisions In Bangladesh
UGID/CARS_DNK,Manufacture Of Passenger Cars In Denmark
UGID/UNRATE_YEM,Unemployment Rates In Yemen
UGID/EMPTOT_5310,Total Employment By Sector - Asia+
UGID/TLVS_DEU,Manufacture Of Televisions In Germany
UGID/CARS_LTU,Manufacture Of Passenger Cars In Lithuania
UGID/EMPTOT_5815,Total Employment By Sector - Low Income Food Deficit Countries+
UGID/TLVS_SVK,Manufacture Of Televisions In Slovakia
UGID/EMPTOT_5304,Total Employment By Sector - South-Eastern Asia+
UGID/CARS_SVK,Manufacture Of Passenger Cars In Slovakia
UGID/CARS_GBR,Manufacture Of Passenger Cars In United Kingdom
UGID/TLVS_GBR,Manufacture Of Televisions In United Kingdom
UGID/CARS_5100,Manufacture Of Passenger Cars In Africa+
UGID/FRGS_5204,Manufacture Of Refrigerators And Freezers In Central America+
UGID/CARS_5207,Manufacture Of Passenger Cars In South America+
UGID/FRGS_AZE,Manufacture Of Refrigerators And Freezers In Azerbaijan
UGID/CARS_BGD,Manufacture Of Passenger Cars In Bangladesh
UGID/EMPTOT_AUS,Total Employment By Sector - Australia
UGID/CARS_CHL,Manufacture Of Passenger Cars In Chile
UGID/FRGS_FRA,Manufacture Of Refrigerators And Freezers In France
UGID/EMPTOT_BHS,Total Employment By Sector - Bahamas
UGID/CARS_IND,Manufacture Of Passenger Cars In India
UGID/EMPTOT_BLZ,Total Employment By Sector - Belize
UGID/FRGS_PRT,Manufacture Of Refrigerators And Freezers In Portugal
UGID/EMPTOT_BOL,Total Employment By Sector - Bolivia (Plurinational State of)
UGID/CARS_NGA,Manufacture Of Passenger Cars In Nigeria
UGID/FRGS_SWE,Manufacture Of Refrigerators And Freezers In Sweden
UGID/EMPTOT_BGR,Total Employment By Sector - Bulgaria
UGID/EMPTOT_CUB,Total Employment By Sector - Cuba
UGID/WSHR_5204,Manufacture Of Washers And Driers In Central America+
UGID/EMPTOT_CYP,Total Employment By Sector - Cyprus
UGID/FRGS_5803,Manufacture Of Refrigerators And Freezers In Small Island Developing States+
UGID/WSHR_5817,Manufacture Of Washers And Driers In Net Food Importing Developing Countries+
UGID/EMPTOT_DOM,Total Employment By Sector - Dominican Republic
UGID/FRGS_BRA,Manufacture Of Refrigerators And Freezers In Brazil
UGID/WSHR_5207,Manufacture Of Washers And Driers In South America+
UGID/EMPTOT_ETH,Total Employment By Sector - Ethiopia
UGID/EMPTOT_FRA,Total Employment By Sector - France
UGID/FRGS_IRL,Manufacture Of Refrigerators And Freezers In Ireland
UGID/WSHR_HUN,Manufacture Of Washers And Driers In Hungary
UGID/FRGS_ITA,Manufacture Of Refrigerators And Freezers In Italy
UGID/FRGS_SVK,Manufacture Of Refrigerators And Freezers In Slovakia
UGID/WSHR_LTU,Manufacture Of Washers And Driers In Lithuania
UGID/EMPTOT_HKG,Total Employment By Sector - Hong Kong SAR
UGID/WSHR_POL,Manufacture Of Washers And Driers In Poland
UGID/EMPTOT_ISR,Total Employment By Sector - Israel
UGID/MCTL_5310,Manufacture Of Machine Tools In Asia+
UGID/WSHR_5100,Manufacture Of Washers And Driers In Africa+
UGID/EMPTOT_JPN,Total Employment By Sector - Japan
UGID/WSHR_5815,Manufacture Of Washers And Driers In Low Income Food Deficit Countries+
UGID/MCTL_5207,Manufacture Of Machine Tools In South America+
UGID/EMPTOT_KWT,Total Employment By Sector - Kuwait
UGID/EMPTOT_LBY,Total Employment By Sector - Libya
UGID/WSHR_5001,Manufacture Of Washers And Driers In World+
UGID/MCTL_ECU,Manufacture Of Machine Tools In Ecuador
UGID/WSHR_BRA,Manufacture Of Washers And Driers In Brazil
UGID/MCTL_IRL,Manufacture Of Machine Tools In Ireland
UGID/EMPTOT_MLT,Total Employment By Sector - Malta
UGID/EMPTOT_MEX,Total Employment By Sector - Mexico
UGID/WSHR_FRA,Manufacture Of Washers And Driers In France
UGID/WSHR_IND,Manufacture Of Washers And Driers In India
UGID/EMPTOT_NZL,Total Employment By Sector - New Zealand
UGID/WSHR_JPN,Manufacture Of Washers And Driers In Japan
UGID/MCTL_SVK,Manufacture Of Machine Tools In Slovakia
UGID/WSHR_MEX,Manufacture Of Washers And Driers In Mexico
UGID/TRKS_5204,Manufacture Of Trucks In Central America+
UGID/TRKS_5815,Manufacture Of Trucks In Low Income Food Deficit Countries+
UGID/EMPTOT_NIU,Total Employment By Sector - Niue
UGID/WSHR_GBR,Manufacture Of Washers And Driers In United Kingdom
UGID/EMPTOT_PER,Total Employment By Sector - Peru
UGID/TRKS_AZE,Manufacture Of Trucks In Azerbaijan
UGID/BEER_5803,Manufacture Of Beer In Small Island Developing States+
UGID/MCTL_5817,Manufacture Of Machine Tools In Net Food Importing Developing Countries+
UGID/TRKS_BRA,Manufacture Of Trucks In Brazil
UGID/TRKS_CHL,Manufacture Of Trucks In Chile
UGID/EMPTOT_MDA,Total Employment By Sector - Republic of Moldova
UGID/EMPTOT_KNA,Total Employment By Sector - Saint Kitts and Nevis
UGID/BEER_BFA,Manufacture Of Beer In Burkina Faso
UGID/TRKS_KEN,Manufacture Of Trucks In Kenya
UGID/BEER_5200,Manufacture Of Beer In Americas+
UGID/MCTL_FIN,Manufacture Of Machine Tools In Finland
UGID/BEER_TCD,Manufacture Of Beer In Chad
UGID/TRKS_MEX,Manufacture Of Trucks In Mexico
UGID/BEER_CYP,Manufacture Of Beer In Cyprus
UGID/MCTL_LTU,Manufacture Of Machine Tools In Lithuania
UGID/EMPTOT_SGP,Total Employment By Sector - Singapore
UGID/TRKS_SVN,Manufacture Of Trucks In Slovenia
UGID/BEER_5815,Manufacture Of Beer In Low Income Food Deficit Countries+
UGID/TRKS_TUR,Manufacture Of Trucks In Turkey
UGID/BEER_SLV,Manufacture Of Beer In El Salvador
UGID/BEER_5304,Manufacture Of Beer In South-Eastern Asia+
UGID/EMPTOT_SUR,Total Employment By Sector - Suriname
UGID/BEER_FRA,Manufacture Of Beer In France
UGID/MCTL_TUR,Manufacture Of Machine Tools In Turkey
UGID/MATMOR_5204,Maternal Mortality Rate - Central America+
UGID/BEER_BOL,Manufacture Of Beer In Bolivia (Plurinational State of)
UGID/EMPTOT_SYR,Total Employment By Sector - Syrian Arab Republic
UGID/TRKS_5200,Manufacture Of Trucks In Americas+
UGID/BEER_KEN,Manufacture Of Beer In Kenya
UGID/BEER_CAN,Manufacture Of Beer In Canada
UGID/MATMOR_ALB,Maternal Mortality Rate - Albania
UGID/MCTL_BRA,Manufacture Of Machine Tools In Brazil
UGID/MATMOR_DZA,Maternal Mortality Rate - Algeria
UGID/EMPTOT_TUN,Total Employment By Sector - Tunisia
UGID/BEER_MDG,Manufacture Of Beer In Madagascar
UGID/BEER_ECU,Manufacture Of Beer In Ecuador
UGID/BEER_MOZ,Manufacture Of Beer In Mozambique
UGID/MATMOR_AUT,Maternal Mortality Rate - Austria
UGID/TRKS_BGR,Manufacture Of Trucks In Bulgaria
UGID/EMPTOT_TZA,Total Employment By Sector - United Republic of Tanzania
UGID/EMPTOT_UZB,Total Employment By Sector - Uzbekistan
UGID/BEER_PER,Manufacture Of Beer In Peru
UGID/MATMOR_BLZ,Maternal Mortality Rate - Belize
UGID/MATMOR_BEN,Maternal Mortality Rate - Benin
UGID/TRKS_JPN,Manufacture Of Trucks In Japan
UGID/BEER_DEU,Manufacture Of Beer In Germany
UGID/TRKS_LTU,Manufacture Of Trucks In Lithuania
UGID/BEER_JOR,Manufacture Of Beer In Jordan
UGID/EMPM_5100,Male Employment By Sector - Africa+
UGID/BEER_SWE,Manufacture Of Beer In Sweden
UGID/BEER_GBR,Manufacture Of Beer In United Kingdom
UGID/MATMOR_BIH,Maternal Mortality Rate - Bosnia and Herzegovina
UGID/MATMOR_KHM,Maternal Mortality Rate - Cambodia
UGID/TRKS_SWE,Manufacture Of Trucks In Sweden
UGID/EMPM_5803,Male Employment By Sector - Small Island Developing States+
UGID/TRKS_URY,Manufacture Of Trucks In Uruguay
UGID/MATMOR_5206,Maternal Mortality Rate - Caribbean+
UGID/TBCO_5815,Manufacture Of Cigarettes Containg Tobacco In Low Income Food Deficit Countries+
UGID/BEER_POL,Manufacture Of Beer In Poland
UGID/MATMOR_CHN,Maternal Mortality Rate - China
UGID/MATMOR_5207,Maternal Mortality Rate - South America+
UGID/TBCO_5304,Manufacture Of Cigarettes Containg Tobacco In South-Eastern Asia+
UGID/MATMOR_HRV,Maternal Mortality Rate - Croatia
UGID/TBCO_BOL,Manufacture Of Cigarettes Containg Tobacco In Bolivia (Plurinational State of)
UGID/MATMOR_AGO,Maternal Mortality Rate - Angola
UGID/MATMOR_DNK,Maternal Mortality Rate - Denmark
UGID/TBCO_CAN,Manufacture Of Cigarettes Containg Tobacco In Canada
UGID/EMPM_ARG,Male Employment By Sector - Argentina
UGID/MATMOR_ARM,Maternal Mortality Rate - Armenia
UGID/TBCO_DNK,Manufacture Of Cigarettes Containg Tobacco In Denmark
UGID/TBCO_5310,Manufacture Of Cigarettes Containg Tobacco In Asia+
UGID/MATMOR_AZE,Maternal Mortality Rate - Azerbaijan
UGID/MATMOR_EGY,Maternal Mortality Rate - Egypt
UGID/MATMOR_SLV,Maternal Mortality Rate - El Salvador
UGID/TBCO_FIN,Manufacture Of Cigarettes Containg Tobacco In Finland
UGID/MATMOR_EST,Maternal Mortality Rate - Estonia
UGID/EMPM_BHR,Male Employment By Sector - Bahrain
UGID/EMPM_BEL,Male Employment By Sector - Belgium
UGID/MATMOR_BWA,Maternal Mortality Rate - Botswana
UGID/TBCO_IND,Manufacture Of Cigarettes Containg Tobacco In India
UGID/TBCO_IRN,Manufacture Of Cigarettes Containg Tobacco In Iran (Islamic Republic of)
UGID/MATMOR_GEO,Maternal Mortality Rate - Georgia
UGID/MATMOR_BFA,Maternal Mortality Rate - Burkina Faso
UGID/MATMOR_GRD,Maternal Mortality Rate - Grenada
UGID/TBCO_CHL,Manufacture Of Cigarettes Containg Tobacco In Chile
UGID/TBCO_KEN,Manufacture Of Cigarettes Containg Tobacco In Kenya
UGID/MATMOR_CAN,Maternal Mortality Rate - Canada
UGID/MATMOR_GIN,Maternal Mortality Rate - Guinea
UGID/MATMOR_IND,Maternal Mortality Rate - India
UGID/TBCO_ECU,Manufacture Of Cigarettes Containg Tobacco In Ecuador
UGID/MATMOR_COM,Maternal Mortality Rate - Comoros
UGID/EMPM_CRI,Male Employment By Sector - Costa Rica
UGID/MATMOR_CRI,Maternal Mortality Rate - Costa Rica
UGID/EMPM_DMA,Male Employment By Sector - Dominica
UGID/TBCO_ROU,Manufacture Of Cigarettes Containg Tobacco In Romania
UGID/MATMOR_JPN,Maternal Mortality Rate - Japan
UGID/MATMOR_PRK,Maternal Mortality Rate - Democratic People's Republic of Korea
UGID/MATMOR_KEN,Maternal Mortality Rate - Kenya
UGID/TBCO_JAM,Manufacture Of Cigarettes Containg Tobacco In Jamaica
UGID/TBCO_TZA,Manufacture Of Cigarettes Containg Tobacco In United Republic of Tanzania
UGID/WOOL_5200,Manufacture Of Woven Wool Fabrics In Americas+
UGID/MATMOR_ERI,Maternal Mortality Rate - Eritrea
UGID/TBCO_MDG,Manufacture Of Cigarettes Containg Tobacco In Madagascar
UGID/EMPM_GAB,Male Employment By Sector - Gabon
UGID/MATMOR_FRA,Maternal Mortality Rate - France
UGID/WOOL_5817,Manufacture Of Woven Wool Fabrics In Net Food Importing Developing Countries+
UGID/WOOL_5001,Manufacture Of Woven Wool Fabrics In World+
UGID/MATMOR_MLT,Maternal Mortality Rate - Malta
UGID/MATMOR_MWI,Maternal Mortality Rate - Malawi
UGID/EMPM_HND,Male Employment By Sector - Honduras
UGID/TBCO_SVN,Manufacture Of Cigarettes Containg Tobacco In Slovenia
UGID/MATMOR_MEX,Maternal Mortality Rate - Mexico
UGID/WOOL_BGR,Manufacture Of Woven Wool Fabrics In Bulgaria
UGID/MATMOR_HUN,Maternal Mortality Rate - Hungary
UGID/MATMOR_MAR,Maternal Mortality Rate - Morocco
UGID/TBCO_GBR,Manufacture Of Cigarettes Containg Tobacco In United Kingdom
UGID/MATMOR_MMR,Maternal Mortality Rate - Myanmar
UGID/WOOL_DEU,Manufacture Of Woven Wool Fabrics In Germany
UGID/MATMOR_IRQ,Maternal Mortality Rate - Iraq
UGID/MATMOR_NER,Maternal Mortality Rate - Niger
UGID/WOOL_5207,Manufacture Of Woven Wool Fabrics In South America+
UGID/MATMOR_NOR,Maternal Mortality Rate - Norway
UGID/MATMOR_JAM,Maternal Mortality Rate - Jamaica
UGID/WOOL_PRT,Manufacture Of Woven Wool Fabrics In Portugal
UGID/WOOL_ROU,Manufacture Of Woven Wool Fabrics In Romania
UGID/WOOL_AFG,Manufacture Of Woven Wool Fabrics In Afghanistan
UGID/MATMOR_LAO,Maternal Mortality Rate - Lao People's Democratic Republic
UGID/MATMOR_QAT,Maternal Mortality Rate - Qatar
UGID/MATMOR_PRT,Maternal Mortality Rate - Portugal
UGID/EMPM_IRN,Male Employment By Sector - Iran (Islamic Republic of)
UGID/WOOL_DNK,Manufacture Of Woven Wool Fabrics In Denmark
UGID/EMPM_ETH,Male Employment By Sector - Ethiopia
UGID/MATMOR_RUS,Maternal Mortality Rate - Russian Federation
UGID/MATMOR_LBY,Maternal Mortality Rate - Libya
UGID/CTTN_5100,Manufacture Of Woven Cotton Fabrics In Africa+
UGID/EMPM_LSO,Male Employment By Sector - Lesotho
UGID/CTTN_5817,Manufacture Of Woven Cotton Fabrics In Net Food Importing Developing Countries+
UGID/MATMOR_SAU,Maternal Mortality Rate - Saudi Arabia
UGID/MATMOR_STP,Maternal Mortality Rate - Sao Tome and Principe
UGID/WOOL_LTU,Manufacture Of Woven Wool Fabrics In Lithuania
UGID/MATMOR_MUS,Maternal Mortality Rate - Mauritius
UGID/MATMOR_SVK,Maternal Mortality Rate - Slovakia
UGID/WOOL_IRQ,Manufacture Of Woven Wool Fabrics In Iraq
UGID/CTTN_BGD,Manufacture Of Woven Cotton Fabrics In Bangladesh
UGID/MATMOR_SOM,Maternal Mortality Rate - Somalia
UGID/EMPM_LTU,Male Employment By Sector - Lithuania
UGID/EMPM_MLT,Male Employment By Sector - Malta
UGID/MATMOR_SSD,Maternal Mortality Rate - South Sudan
UGID/MATMOR_NAM,Maternal Mortality Rate - Namibia
UGID/CTTN_COG,Manufacture Of Woven Cotton Fabrics In Congo
UGID/EMPM_MAR,Male Employment By Sector - Morocco
UGID/MATMOR_SDN,Maternal Mortality Rate - Sudan
UGID/WOOL_GBR,Manufacture Of Woven Wool Fabrics In United Kingdom
UGID/CTTN_EST,Manufacture Of Woven Cotton Fabrics In Estonia
UGID/MATMOR_SWE,Maternal Mortality Rate - Sweden
UGID/MATMOR_NGA,Maternal Mortality Rate - Nigeria
UGID/EMPM_NAM,Male Employment By Sector - Namibia
UGID/MATMOR_THA,Maternal Mortality Rate - Thailand
UGID/CTTN_5815,Manufacture Of Woven Cotton Fabrics In Low Income Food Deficit Countries+
UGID/CTTN_5204,Manufacture Of Woven Cotton Fabrics In Central America+
UGID/MATMOR_TON,Maternal Mortality Rate - Tonga
UGID/CTTN_HUN,Manufacture Of Woven Cotton Fabrics In Hungary
UGID/EMPM_PAN,Male Employment By Sector - Panama
UGID/MATMOR_UGA,Maternal Mortality Rate - Uganda
UGID/EMPM_PRY,Male Employment By Sector - Paraguay
UGID/MATMOR_USA,Maternal Mortality Rate - United States of America
UGID/CTTN_BGR,Manufacture Of Woven Cotton Fabrics In Bulgaria
UGID/CTTN_NPL,Manufacture Of Woven Cotton Fabrics In Nepal
UGID/EMPM_QAT,Male Employment By Sector - Qatar
UGID/CTTN_ECU,Manufacture Of Woven Cotton Fabrics In Ecuador
UGID/CTTN_LTU,Manufacture Of Woven Cotton Fabrics In Lithuania
UGID/EMPM_STP,Male Employment By Sector - Sao Tome and Principe
UGID/CTTN_EGY,Manufacture Of Woven Cotton Fabrics In Egypt
UGID/LTHR_5200,Manufacture Of Leather Footwear In Americas+
UGID/EMPM_SAU,Male Employment By Sector - Saudi Arabia
UGID/CTTN_IRQ,Manufacture Of Woven Cotton Fabrics In Iraq
UGID/MATMOR_ZMB,Maternal Mortality Rate - Zambia
UGID/LTHR_5204,Manufacture Of Leather Footwear In Central America+
UGID/EMPM_SVK,Male Employment By Sector - Slovakia
UGID/MATMOR_ESP,Maternal Mortality Rate - Spain
UGID/MATMOR_KOR,Maternal Mortality Rate - Republic of Korea
UGID/LTHR_5001,Manufacture Of Leather Footwear In World+
UGID/CTTN_MEX,Manufacture Of Woven Cotton Fabrics In Mexico
UGID/LTHR_5304,Manufacture Of Leather Footwear In South-Eastern Asia+
UGID/EMPM_ESP,Male Employment By Sector - Spain
UGID/EMPM_MKD,Male Employment By Sector - The former Yugoslav Republic of Macedonia
UGID/CTTN_PRT,Manufacture Of Woven Cotton Fabrics In Portugal
UGID/LTHR_CYP,Manufacture Of Leather Footwear In Cyprus
UGID/CTTN_TZA,Manufacture Of Woven Cotton Fabrics In United Republic of Tanzania
UGID/MATMOR_UKR,Maternal Mortality Rate - Ukraine
UGID/LTHR_FIN,Manufacture Of Leather Footwear In Finland
UGID/LTHR_ECU,Manufacture Of Leather Footwear In Ecuador
UGID/MATMOR_VNM,Maternal Mortality Rate - Viet Nam
UGID/EMPM_GBR,Male Employment By Sector - United Kingdom
UGID/LTHR_5815,Manufacture Of Leather Footwear In Low Income Food Deficit Countries+
UGID/LTHR_IRN,Manufacture Of Leather Footwear In Iran (Islamic Republic of)
UGID/EMPM_YEM,Male Employment By Sector - Yemen
UGID/LTHR_ITA,Manufacture Of Leather Footwear In Italy
UGID/EMPF_5200,Female Employment By Sector - Americas+
UGID/LTHR_BOL,Manufacture Of Leather Footwear In Bolivia (Plurinational State of)
UGID/LTHR_MEX,Manufacture Of Leather Footwear In Mexico
UGID/EMPF_5817,Female Employment By Sector - Net Food Importing Developing Countries+
UGID/LTHR_PRT,Manufacture Of Leather Footwear In Portugal
UGID/EMPF_5304,Female Employment By Sector - South-Eastern Asia+
UGID/LTHR_GEO,Manufacture Of Leather Footwear In Georgia
UGID/LTHR_DEU,Manufacture Of Leather Footwear In Germany
UGID/LTHR_TUR,Manufacture Of Leather Footwear In Turkey
UGID/LTHR_HUN,Manufacture Of Leather Footwear In Hungary
UGID/PAPR_5815,Manufacture Of Paper And Paperboard In Low Income Food Deficit Countries+
UGID/LTHR_LTU,Manufacture Of Leather Footwear In Lithuania
UGID/EMPF_AUS,Female Employment By Sector - Australia
UGID/PAPR_5207,Manufacture Of Paper And Paperboard In South America+
UGID/LTHR_NOR,Manufacture Of Leather Footwear In Norway
UGID/PAPR_AGO,Manufacture Of Paper And Paperboard In Angola
UGID/PAPR_AUS,Manufacture Of Paper And Paperboard In Australia
UGID/LTHR_GBR,Manufacture Of Leather Footwear In United Kingdom
UGID/EMPF_BRA,Female Employment By Sector - Brazil
UGID/PAPR_BRB,Manufacture Of Paper And Paperboard In Barbados
UGID/EMPF_CAN,Female Employment By Sector - Canada
UGID/PAPR_BEN,Manufacture Of Paper And Paperboard In Benin
UGID/PAPR_5803,Manufacture Of Paper And Paperboard In Small Island Developing States+
UGID/PAPR_5817,Manufacture Of Paper And Paperboard In Net Food Importing Developing Countries+
UGID/EMPF_CRI,Female Employment By Sector - Costa Rica
UGID/PAPR_DZA,Manufacture Of Paper And Paperboard In Algeria
UGID/EMPF_DNK,Female Employment By Sector - Denmark
UGID/PAPR_BRN,Manufacture Of Paper And Paperboard In Brunei Darussalam
UGID/EMPF_ECU,Female Employment By Sector - Ecuador
UGID/PAPR_BGR,Manufacture Of Paper And Paperboard In Bulgaria
UGID/PAPR_CMR,Manufacture Of Paper And Paperboard In Cameroon
UGID/PAPR_COL,Manufacture Of Paper And Paperboard In Colombia
UGID/PAPR_AZE,Manufacture Of Paper And Paperboard In Azerbaijan
UGID/PAPR_BWA,Manufacture Of Paper And Paperboard In Botswana
UGID/EMPF_DEU,Female Employment By Sector - Germany
UGID/PAPR_CRI,Manufacture Of Paper And Paperboard In Costa Rica
UGID/PAPR_BRA,Manufacture Of Paper And Paperboard In Brazil
UGID/EMPF_HUN,Female Employment By Sector - Hungary
UGID/PAPR_COD,Manufacture Of Paper And Paperboard In Democratic Republic of the Congo
UGID/EMPF_IRL,Female Employment By Sector - Ireland
UGID/PAPR_ECU,Manufacture Of Paper And Paperboard In Ecuador
UGID/PAPR_CHL,Manufacture Of Paper And Paperboard In Chile
UGID/PAPR_CHN,Manufacture Of Paper And Paperboard In China
UGID/EMPF_KGZ,Female Employment By Sector - Kyrgyzstan
UGID/PAPR_ETH,Manufacture Of Paper And Paperboard In Ethiopia
UGID/PAPR_GNQ,Manufacture Of Paper And Paperboard In Equatorial Guinea
UGID/PAPR_FJI,Manufacture Of Paper And Paperboard In Fiji
UGID/EMPF_MDG,Female Employment By Sector - Madagascar
UGID/PAPR_CZE,Manufacture Of Paper And Paperboard In Czech Republic
UGID/EMPF_MYS,Female Employment By Sector - Malaysia
UGID/PAPR_DMA,Manufacture Of Paper And Paperboard In Dominica
UGID/PAPR_GRD,Manufacture Of Paper And Paperboard In Grenada
UGID/EMPF_MUS,Female Employment By Sector - Mauritius
UGID/PAPR_HTI,Manufacture Of Paper And Paperboard In Haiti
UGID/PAPR_ISL,Manufacture Of Paper And Paperboard In Iceland
UGID/PAPR_FIN,Manufacture Of Paper And Paperboard In Finland
UGID/PAPR_GHA,Manufacture Of Paper And Paperboard In Ghana
UGID/EMPF_POL,Female Employment By Sector - Poland
UGID/PAPR_KAZ,Manufacture Of Paper And Paperboard In Kazakhstan
UGID/PAPR_GIN,Manufacture Of Paper And Paperboard In Guinea
UGID/PAPR_LVA,Manufacture Of Paper And Paperboard In Latvia
UGID/PAPR_IND,Manufacture Of Paper And Paperboard In India
UGID/EMPF_STP,Female Employment By Sector - Sao Tome and Principe
